Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
238.205,0.5665478003925443,0.0,0.0,0.0,0.0,-0.18644067796610123
238.303,0.563349094538048,0.0,0.0,0.0,0.0,-0.18644067796610123
238.391,0.5646043597708588,0.0,0.0,0.0,0.0,-0.1525423728813555
238.594,0.5681905941301693,0.0,0.0,0.0,0.0,-0.1525423728813555
238.687,0.5012126781483502,0.0,0.0,0.0,0.0,-0.1525423728813555
238.771,0.5006246112810891,0.0,0.0,0.0,0.0,-0.1525423728813555
238.865,0.5018210378129365,0.0,0.0,0.0,0.0,-0.11864406779660974
238.941,0.5020948143850564,0.0,0.0,0.0,0.0,-0.11864406779660974
239.027,0.5025122720762946,0.0,0.0,0.0,0.0,-0.11864406779660974
239.112,0.43830180666019947,0.0,0.0,0.0,0.0,-0.11864406779660974
239.207,0.4400589442244815,0.0,0.0,0.0,0.0,-0.11864406779660974
239.309,0.43967749103190346,0.0,0.0,0.0,0.0,-0.08474576271186399
239.504,0.43979758894922694,0.0,0.0,0.0,0.0,-0.08474576271186399
239.646,0.3762075782872961,0.0,0.0,0.0,0.0,-0.08474576271186399
239.719,0.3758479120908519,0.0,0.0,0.0,0.0,-0.08474576271186399
239.971,0.3769527869854786,0.0,0.0,0.0,0.0,-0.08474576271186399
240.061,0.376150427403915,0.0,0.0,0.0,0.0,-0.050847457627118224
240.16,0.31497234039310906,0.0,0.0,0.0,0.0,-0.050847457627118224
240.256,0.31388729950321276,0.0,0.0,0.0,0.0,-0.050847457627118224
240.347,0.31294499900841205,0.0,0.0,0.0,0.0,-0.050847457627118224
240.459,0.3149722354835731,0.0,0.0,0.0,0.0,-0.050847457627118224
240.648,0.31421518210838584,0.0,0.0,0.0,0.0,-0.050847457627118224
240.824,0.31313359754980374,0.0,0.0,0.0,0.0,-0.050847457627118224
240.903,0.377788646149877,0.0,0.0,0.0,0.0,-0.01694915254237246
241.047,0.314238070633395,0.0,0.0,0.0,0.0,-0.050847457627118224
241.152,0.3136187732202381,0.0,0.0,0.0,0.0,-0.01694915254237246
241.287,0.3756657036559318,0.0,0.0,0.0,0.0,-0.01694915254237246
241.411,0.3155368040541761,0.0,0.0,0.0,0.0,-0.01694915254237246
241.536,0.25191541465455697,0.0,0.0,0.0,0.0,0.0
241.648,0.25159990784381053,0.0,0.0,0.0,0.0,0.0
241.782,0.2513662247383028,0.0,0.0,0.0,0.0,0.0
241.893,0.2510893493593856,0.0,0.0,0.0,0.0,-0.01694915254237246
242.006,0.250909666292426,0.0,0.0,0.0,0.0,-0.050847457627118224
242.099,0.25064267942711976,0.0,0.0,0.0,0.0,-0.01694915254237246
242.207,0.2505435157732244,0.0,0.0,0.0,0.0,-0.050847457627118224
242.303,0.25029404325081644,0.0,0.0,0.0,0.0,-0.01694915254237246
242.376,0.18765660004271717,0.0,0.0,0.0,0.0,-0.050847457627118224
242.418,0.1875461567222395,0.0,0.0,0.0,0.0,-0.08474576271186399
242.514,0.250000448142565,0.0,0.0,0.0,0.0,-0.01694915254237246
242.571,0.18949148596711946,0.0,0.0,0.0,0.0,-0.050847457627118224
242.666,0.1894212826231259,0.0,0.0,0.0,0.0,-0.08474576271186399
242.76,0.25247562981966426,0.0,0.0,0.0,0.0,0.0169491525423733
242.849,0.2523854980071723,0.0,0.0,0.0,0.0,-0.050847457627118224
242.952,0.18926387574991999,0.0,0.0,0.0,0.0,-0.01694915254237246
243.043,0.12615844112089894,0.0,0.0,0.0,0.0,-0.08474576271186399
243.23,0.8829776510337398,0.0,0.0,0.0,0.0,0.6949152542372887
243.333,0.819742600493031,0.0,0.0,0.0,0.0,0.6610169491525429
243.455,0.8831114060937887,0.0,0.0,0.0,0.0,0.6610169491525429
243.576,0.8850052197860366,0.0,0.0,0.0,0.0,0.6610169491525429
243.714,0.8850650956954896,0.0,0.0,0.0,0.0,0.6271186440677972
243.853,0.8838078842592979,0.0,0.0,0.0,0.0,0.6271186440677972
243.991,0.8820668932532503,0.0,0.0,0.0,0.0,0.6271186440677972
244.126,0.8782161481543248,0.0,0.0,0.0,0.0,0.6271186440677972
244.277,0.884347924087823,0.0,0.0,0.0,0.0,0.5932203389830514
244.43,0.878002761209785,0.0,0.0,0.0,0.0,0.5932203389830514
244.597,0.881963659822434,0.0,0.0,0.0,0.0,0.5932203389830514
244.751,0.8850704355487818,0.0,0.0,0.0,0.0,0.5593220338983055
244.892,0.8752540631178317,0.0,0.0,0.0,0.0,0.5593220338983055
245.038,0.876371199887859,0.0,0.0,0.0,0.0,0.5593220338983055
245.181,0.8767695555282743,0.0,0.0,0.0,0.0,0.5593220338983055
245.344,0.8764137018903914,0.0,0.0,0.0,0.0,0.5593220338983055
245.491,0.8750975893644196,0.0,0.0,0.0,0.0,0.5254237288135597
245.627,0.8852869387617136,0.0,0.0,0.0,0.0,0.5254237288135597
245.763,0.882572696482576,0.0,0.0,0.0,0.0,0.4915254237288141
245.903,0.8784179611317162,0.0,0.0,0.0,0.0,0.4915254237288141
246.037,0.8789828271907002,0.0,0.0,0.0,0.0,0.45762711864406824
246.16,0.8850593409821058,0.0,0.0,0.0,0.0,0.45762711864406824
246.285,0.8842355859648098,0.0,0.0,0.0,0.0,0.45762711864406824
246.405,0.8756481975967328,0.0,0.0,0.0,0.0,0.42372881355932246
246.54,0.8858809039517496,0.0,0.0,0.0,0.0,0.42372881355932246
246.66,0.8754459830301807,0.0,0.0,0.0,0.0,0.38983050847457673
246.792,0.8760949828626451,0.0,0.0,0.0,0.0,0.38983050847457673
246.927,0.8209610332678052,0.0,0.0,0.0,0.0,0.35593220338983095
247.051,0.819943349566798,0.0,0.0,0.0,0.0,0.32203389830508516
247.162,0.7527247785032468,0.0,0.0,0.0,0.0,0.32203389830508516
247.284,0.8145923904498755,0.0,0.0,0.0,0.0,0.2881355932203394
247.396,0.758659048386145,0.0,0.0,0.0,0.0,0.2881355932203394
247.513,0.8176641749646542,0.0,0.0,0.0,0.0,0.2881355932203394
247.627,0.7538487090191858,0.0,0.0,0.0,0.0,0.25423728813559354
247.757,0.7598069316253757,0.0,0.0,0.0,0.0,0.25423728813559354
247.871,0.758279364743235,0.0,0.0,0.0,0.0,0.22033898305084784
248.009,0.8054426659689587,0.0,0.0,0.0,0.0,0.22033898305084784
248.112,0.7811161012650676,0.0,0.0,0.0,0.0,0.18644067796610206
248.223,0.7643267110197244,0.0,0.0,0.0,0.0,0.18644067796610206
248.326,0.8046441605232755,0.0,0.0,0.0,0.0,0.22033898305084784
248.433,0.7866082271294118,0.0,0.0,0.0,0.0,0.22033898305084784
248.54,0.7683110072295902,0.0,0.0,0.0,0.0,0.18644067796610206
248.635,0.7496596237527317,0.0,0.0,0.0,0.0,0.18644067796610206
248.724,0.7313809091855319,0.0,0.0,0.0,0.0,0.18644067796610206
248.841,0.7135000063882562,0.0,0.0,0.0,0.0,0.18644067796610206
248.934,0.6960286362714184,0.0,0.0,0.0,0.0,0.18644067796610206
249.027,0.6789591259836946,0.0,0.0,0.0,0.0,0.18644067796610206
249.121,0.6622832538101217,0.0,0.0,0.0,0.0,0.15254237288135633
249.216,0.6459926489877393,0.0,0.0,0.0,0.0,0.15254237288135633
249.309,0.6300749239413271,0.0,0.0,0.0,0.0,0.15254237288135633
249.396,0.6145339661458235,0.0,0.0,0.0,0.0,0.15254237288135633
249.503,0.5993689555231637,0.0,0.0,0.0,0.0,0.15254237288135633
249.595,0.5847582519423343,0.0,0.0,0.0,0.0,0.15254237288135633
249.688,0.5705018016934013,0.0,0.0,0.0,0.0,0.15254237288135633
249.786,0.5565867345669665,0.0,0.0,0.0,0.0,0.15254237288135633
249.888,0.5430050272684298,0.0,0.0,0.0,0.0,0.15254237288135633
249.993,0.529748802771586,0.0,0.0,0.0,0.0,0.15254237288135633
250.086,0.5232778527014146,0.0,0.0,0.0,0.0,0.15254237288135633
250.175,0.504182844511687,0.0,0.0,0.0,0.0,0.15254237288135633
250.286,0.4917050641714405,0.0,0.0,0.0,0.0,0.15254237288135633
250.453,0.48568579662439876,0.0,0.0,0.0,0.0,0.15254237288135633
250.529,0.46793862941327274,0.0,0.0,0.0,0.0,0.15254237288135633
250.582,0.45627074942001805,0.0,0.0,0.0,0.0,0.15254237288135633
250.681,0.444877343892037,0.0,0.0,0.0,0.0,0.15254237288135633
250.78,0.43397625781812943,0.0,0.0,0.0,0.0,0.15254237288135633
250.891,0.4233435773427338,0.0,0.0,0.0,0.0,0.15254237288135633
250.981,0.4129676842741998,0.0,0.0,0.0,0.0,0.15254237288135633
251.069,0.4028423737199245,0.0,0.0,0.0,0.0,0.15254237288135633
251.204,0.39790069400597444,0.0,0.0,0.0,0.0,0.15254237288135633
251.334,0.3881395449052921,0.0,0.0,0.0,0.0,0.15254237288135633
251.426,0.3737934499451288,0.0,0.0,0.0,0.0,0.15254237288135633
251.48,0.36437688857733797,0.0,0.0,0.0,0.0,0.15254237288135633
251.572,0.3552452896073077,0.0,0.0,0.0,0.0,0.11864406779661056
251.669,0.3465132966212995,0.0,0.0,0.0,0.0,0.11864406779661056
251.771,0.3379943792644295,0.0,0.0,0.0,0.0,0.11864406779661056
251.873,0.32968919106813593,0.0,0.0,0.0,0.0,0.11864406779661056
251.991,0.32159237454385536,0.0,0.0,0.0,0.0,0.11864406779661056
252.072,0.31369875919643037,0.0,0.0,0.0,0.0,0.11864406779661056
252.217,0.3060032219913939,0.0,0.0,0.0,0.0,0.11864406779661056
252.299,0.2985009103995884,0.0,0.0,0.0,0.0,0.15254237288135633
252.439,0.2910933808996972,0.0,0.0,0.0,0.0,0.15254237288135633
252.556,0.2839679813418447,0.0,0.0,0.0,0.0,0.15254237288135633
252.661,0.2769277600548425,0.0,0.0,0.0,0.0,0.15254237288135633
252.762,0.26666910460976184,0.0,0.0,0.0,0.0,0.15254237288135633
252.834,0.25996696731660757,0.0,0.0,0.0,0.0,0.15254237288135633
252.909,0.2566583526821114,0.0,0.0,0.0,0.0,0.15254237288135633
252.985,0.2503644157646003,0.0,0.0,0.0,0.0,0.15254237288135633
253.072,0.2441973012615524,0.0,0.0,0.0,0.0,0.15254237288135633
253.175,0.23822058488434228,0.0,0.0,0.0,0.0,0.15254237288135633
253.272,0.2323917629921697,0.0,0.0,0.0,0.0,0.15254237288135633
253.386,0.22670616827764947,0.0,0.0,0.0,0.0,0.15254237288135633
253.474,0.22115984168239286,0.0,0.0,0.0,0.0,0.15254237288135633
253.574,0.21845344129517838,0.0,0.0,0.0,0.0,0.15254237288135633
253.67,0.21310897610751173,0.0,0.0,0.0,0.0,0.15254237288135633
253.774,0.20527581574953138,0.0,0.0,0.0,0.0,0.15254237288135633
253.87,0.2027358000918553,0.0,0.0,0.0,0.0,0.15254237288135633
253.976,0.1953044762747467,0.0,0.0,0.0,0.0,0.15254237288135633
254.075,0.19049262931038907,0.0,0.0,0.0,0.0,0.15254237288135633
254.163,0.18587110018859215,0.0,0.0,0.0,0.0,0.15254237288135633
254.263,0.18137917990712987,0.0,0.0,0.0,0.0,0.15254237288135633
254.359,0.17700057748339185,0.0,0.0,0.0,0.0,0.15254237288135633
254.466,0.17272982380005156,0.0,0.0,0.0,0.0,0.15254237288135633
254.58,0.16856373264659366,0.0,0.0,0.0,0.0,0.15254237288135633
254.658,0.164504996612692,0.0,0.0,0.0,0.0,0.15254237288135633
254.769,0.16063710444964957,0.0,0.0,0.0,0.0,0.15254237288135633
254.872,0.15687324899819496,0.0,0.0,0.0,0.0,0.15254237288135633
254.971,0.15320590459266156,0.0,0.0,0.0,0.0,0.15254237288135633
255.066,0.1514183526224878,0.0,0.0,0.0,0.0,0.15254237288135633
255.159,0.1461505203896921,0.0,0.0,0.0,0.0,0.15254237288135633
255.263,0.14270310948533743,0.0,0.0,0.0,0.0,0.11864406779661056
255.376,0.13937607750327635,0.0,0.0,0.0,0.0,0.11864406779661056
255.462,0.13609292699743214,0.0,0.0,0.0,0.0,0.11864406779661056
255.564,0.1327917973065402,0.0,0.0,0.0,0.0,0.08474576271186482
255.666,0.1296123542901348,0.0,0.0,0.0,0.0,0.08474576271186482
255.766,0.12655801938653696,0.0,0.0,0.0,0.0,0.08474576271186482
255.866,0.1235274290945725,0.0,0.0,0.0,0.0,0.050847457627119064
255.959,0.12062003600803727,0.0,0.0,0.0,0.0,0.08474576271186482
256.06,0.11778890108036293,0.0,0.0,0.0,0.0,0.050847457627119064
256.165,0.11502640166460772,0.0,0.0,0.0,0.0,0.08474576271186482
256.257,0.11232730290208748,0.0,0.0,0.0,0.0,0.050847457627119064
256.365,0.10969798916221059,0.0,0.0,0.0,0.0,0.050847457627119064
256.458,0.10713780257855884,0.0,0.0,0.0,0.0,0.050847457627119064
256.563,0.10463170671284046,0.0,0.0,0.0,0.0,0.050847457627119064
256.665,0.1022042715766054,0.0,0.0,0.0,0.0,0.050847457627119064
256.763,0.0998230626213761,0.0,0.0,0.0,0.0,0.050847457627119064
256.866,0.09752729236787099,0.0,0.0,0.0,0.0,0.0169491525423733
256.966,0.09520791950368139,0.0,0.0,0.0,0.0,0.0169491525423733
257.062,0.09301049996118059,0.0,0.0,0.0,0.0,0.0
257.158,0.09084854389371667,0.0,0.0,0.0,0.0,0.0
257.268,0.08876312262712227,0.0,0.0,0.0,0.0,0.0
257.366,0.0877482495387273,0.0,0.0,0.0,0.0,0.0
257.455,0.08477243389849366,0.0,0.0,0.0,0.0,0.0
257.544,0.08284147342802677,0.0,0.0,0.0,0.0,0.0
257.665,0.08097963632861639,0.0,0.0,0.0,0.0,0.0
257.755,0.0791430721770064,0.0,0.0,0.0,0.0,0.0
257.856,0.07739212604525096,0.0,0.0,0.0,0.0,0.0
257.958,0.07568202287585414,0.0,0.0,0.0,0.0,0.0
258.095,0.0740049047728296,0.0,0.0,0.0,0.0,0.0
258.152,0.07237023432341198,0.0,0.0,0.0,0.0,0.0
258.253,0.06571534782885166,0.0,0.0,0.0,0.0,0.0
258.35,0.06928059668405907,0.0,0.0,0.0,0.0,0.0
258.458,0.06784145393468569,0.0,0.0,0.0,0.0,0.0
258.547,0.06164145584443786,0.0,0.0,0.0,0.0,-0.01694915254237246
258.652,0.06499052909470164,0.0,0.0,0.0,0.0,0.0
258.782,0.05975175478238343,0.0,0.0,0.0,0.0,-0.01694915254237246
258.846,0.05784343298038632,0.0,0.0,0.0,0.0,-0.01694915254237246
258.946,0.06106799879902373,0.0,0.0,0.0,0.0,0.0
259.055,0.05554275239072528,0.0,0.0,0.0,0.0,0.0
259.149,0.0544129002218184,0.0,0.0,0.0,0.0,0.0
259.259,0.05337786105402602,0.0,0.0,0.0,0.0,0.0
259.355,0.05233952134586958,0.0,0.0,0.0,0.0,-0.01694915254237246
259.453,0.05132674143834,0.0,0.0,0.0,0.0,-0.050847457627118224
259.552,0.05035038214676089,0.0,0.0,0.0,0.0,-0.08474576271186399
259.653,0.049406662955007626,0.0,0.0,0.0,0.0,-0.1525423728813555
259.75,0.048511191582100405,0.0,0.0,0.0,0.0,-0.2542372881355927
259.86,0.04031493293678852,0.0,0.0,0.0,0.0,-0.3898305084745759
259.956,0.03959882109297708,0.0,0.0,0.0,0.0,-0.3898305084745759
260.047,0.019122678361642505,0.03757883048842929,0.0,0.0,0.0,-0.2760280102892713
260.151,0.0,0.022661250187131027,0.0,0.0,0.0,-0.15675932935127682
260.255,0.0,0.008160316748564173,0.0,0.0,0.0,-0.04094739177964548
260.351,0.0,0.0,0.0,0.0,0.0,-0.5
260.456,0.0,0.0,0.0,0.0,0.0,-0.5
260.554,0.0,0.0,0.0,0.0,0.0,-0.5
260.652,0.0,0.0,0.0,0.0,0.0,-0.5
260.756,0.0,0.0,0.0,0.0,0.0,-0.5
260.848,0.0,0.0,0.0,0.0,0.0,-0.5
260.943,0.0,0.0,0.0,0.0,0.0,-0.5
261.058,0.0,0.0,0.0,0.0,0.0,-0.5
261.152,0.0,0.0,0.0,0.0,0.0,-0.5
261.246,0.0,0.0,0.0,0.0,0.0,-0.5
261.353,0.0,0.0,0.0,0.0,0.0,-0.5
261.458,0.0,0.0,0.0,0.0,0.0,-0.5
261.509,0.0,0.0,0.0,0.0,0.0,0.0
261.609,0.0,0.0,0.0,0.0,0.0,0.0
