Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
234.303,1.4094571820944635,0.0,0.0,0.0,0.0,0.18328886313708606
234.403,0.0,0.0,0.0,0.0,0.0,0.0
234.503,0.6169516673697004,0.0,0.0,0.0,0.0,0.09852724439997589
234.604,0.8059210962936117,0.0,0.0,0.0,0.0,0.16180696248113188
234.704,0.0,0.0,0.0,0.0,0.0,0.0
234.811,0.2356487071198733,0.0,0.0,0.0,0.0,0.07874412165640543
234.907,0.29214186274624454,0.0,0.0,0.0,0.0,0.1021280145344434
235.004,0.4497377800194789,0.0,0.0,0.0,0.0,0.09341293783149213
235.104,0.6653764813938584,0.0,0.0,0.0,0.0,-0.07077654054636802
235.204,0.8465369163843585,0.0,0.0,0.0,0.0,-0.009332942690698629
235.304,1.0599978717292229,0.0,0.0,0.0,0.0,0.09731603576197563
235.404,1.2088844021839495,0.0,0.0,0.0,0.0,0.2519526328655516
235.505,1.2643343231165025,0.0,0.0,0.0,0.0,0.37180112122998454
235.605,1.3679937608124402,0.0,0.0,0.0,0.0,0.37219333105014485
235.703,1.329767981937781,0.0,0.0,0.0,0.0,0.5029332480865597
235.807,1.4511790399510418,0.0,0.0,0.0,0.0,0.5939685142089619
235.903,1.2372064521558566,0.0,0.0,0.0,0.0,0.4306183542884312
236.005,1.4245844933640535,0.0,0.0,0.0,0.0,0.5412564823529715
236.105,1.484676909814592,0.0,0.0,0.0,0.0,0.5827926717605476
236.204,1.2877362704009612,0.0,0.0,0.0,0.0,0.7154539613939106
236.304,1.463948680339659,0.0,0.0,0.0,0.0,0.7411614202065636
236.404,1.2247175133616746,0.0,0.0,0.0,0.0,0.8216904049775378
236.504,1.087642455651261,0.0,0.0,0.0,0.0,0.7531179718660181
236.606,1.2578802846809212,0.0,0.0,0.0,0.0,0.7808860448028986
236.704,0.954547413377489,0.0,0.0,0.0,0.0,0.8317301431956311
236.805,0.7655501954561883,0.0,0.0,0.0,0.0,0.8675776373303344
236.908,0.7519029219388231,0.0,0.0,0.0,0.0,0.8309386208808278
237.003,0.6650957757206074,0.0,0.0,0.0,0.0,0.9622951144770484
237.103,0.7529834960379616,0.0,0.0,0.0,0.0,1.0
237.201,0.7019688771722723,0.0,0.0,0.0,0.0,0.9484023693788382
237.304,0.8960349478662527,0.0,0.0,0.0,0.0,0.9449056704403347
237.405,0.8149079448789638,0.0,0.0,0.0,0.0,0.84083565771077
237.504,0.9340912162104965,0.0,0.0,0.0,0.0,0.8453491644469389
237.608,1.0712573968678263,0.0,0.0,0.0,0.0,0.8104273322307599
237.701,1.0641140597441585,0.0,0.0,0.0,0.0,0.7335926842970287
237.804,1.0947329024544958,0.0,0.0,0.0,0.0,0.7069598226331727
237.904,1.0643511890057626,0.0,0.0,0.0,0.0,0.6319496727544899
238.003,1.1547490441455557,0.0,0.0,0.0,0.0,0.5585620476501905
238.104,1.2975630857083518,0.0,0.0,0.0,0.0,0.5630956408325763
238.204,1.2301108758027908,0.0,0.0,0.0,0.0,0.5544003790433203
238.303,1.371030279457476,0.0,0.0,0.0,0.0,0.43146990738669244
238.404,1.3936455216142634,0.0,0.0,0.0,0.0,0.3730168364463133
238.504,1.3616880983787458,0.0,0.0,0.0,0.0,0.33705951632247083
238.603,1.501967575248572,0.0,0.0,0.0,0.0,0.29451014258936575
238.703,1.5382882737603836,0.0,0.0,0.0,0.0,0.2828723230821937
238.802,1.449010628694873,0.0,0.0,0.0,0.0,0.11824704108224571
238.903,1.4129245353041902,0.0,0.0,0.0,0.0,0.1578628888996735
239.003,1.4051899707945203,0.0,0.0,0.0,0.0,0.14152797890751956
239.104,1.3561053149536428,0.0,0.0,0.0,0.0,0.05410647387815299
239.204,1.3966571415948503,0.0,0.0,0.0,0.0,0.053471157905569555
239.303,1.3700132636014593,0.0,0.0,0.0,0.0,0.048846901191949184
239.403,1.4467394277775538,0.0,0.0,0.0,0.0,0.04302410830652956
239.503,1.4488136876417275,0.0,0.0,0.0,0.0,-0.010799531480689073
239.604,1.3979057625131126,0.0,0.0,0.0,0.0,-0.005144479836149578
239.704,1.378002105190579,0.0,0.0,0.0,0.0,-0.17323998320671685
239.805,1.3364439579602236,0.0,0.0,0.0,0.0,-0.21662531780634897
239.903,1.3234276008614365,0.0,0.0,0.0,0.0,-0.16951629227804627
240.004,1.4691016958669187,0.0,0.0,0.0,0.0,-0.12940681401356852
240.103,1.5050398210716494,0.0,0.0,0.0,0.0,-0.07860709690869905
240.202,1.2177365721961464,0.0,0.0,0.0,0.0,0.01995775134951143
240.303,1.1089976221040163,0.0,0.0,0.0,0.0,0.023250881103041087
240.402,1.040630707210225,0.0,0.0,0.0,0.0,0.10169522204265134
240.503,1.0008138981869201,0.0,0.0,0.0,0.0,0.1794520655297472
240.602,0.9545015299655357,0.0,0.0,0.0,0.0,0.24093213544544376
240.702,0.9185580456564097,0.0,0.0,0.0,0.0,0.158798496627206
240.801,0.8651009240291493,0.0,0.0,0.0,0.0,0.22223134696137295
240.903,0.8140968417794634,0.0,0.0,0.0,0.0,0.2929314118922859
241.002,0.7498570809853551,0.0,0.0,0.0,0.0,0.32874729644217515
241.102,0.6862254886832359,0.0,0.0,0.0,0.0,0.38401500473392325
241.202,0.61930937749264,0.0,0.0,0.0,0.0,0.40583039966800033
241.302,0.5082536006600744,0.0,0.0,0.0,0.0,0.3908262735367474
241.402,0.3832743179668057,0.0,0.0,0.0,0.0,0.35910617711842596
241.501,0.25587089890861536,0.0,0.0,0.0,0.0,0.32975336710176784
241.604,0.19616367328287687,0.0,0.0,0.0,0.0,0.3073233310230097
241.701,0.16053583242483013,0.0,0.0,0.0,0.0,0.33006563739025524
241.801,0.10579055918824258,0.0,0.0,0.0,0.0,0.2822058169968647
241.902,0.0910817595821654,0.0,0.0,0.0,0.0,0.263464668388053
242.002,0.09484513999141726,0.0,0.0,0.0,0.0,0.24563047863299525
242.101,0.17585427384713168,0.0,0.0,0.0,0.0,0.23651357660035874
242.2,0.0,0.0,0.0,0.0,0.0,0.0
242.299,0.0,0.0,0.0,0.0,0.0,0.0
